"TIN","TaxpayerType","TaxAccountNo","AssessmentNo","FormVersion","TaxPeriodYear","TaxPeriodMonth","ReceiveDate","EntryDate","DueDate","10TotalSales","20ExemptSales","30Zero-ratedSales","40AddLines20and30","50GSTTaxableSales","60OutputDebits","70DeferredImportLiabil","80GSTPaidBus.Input","90GSTPaidExemptSales","100GSTPaidPriv.Purpose","110AddLines90and100","120InputCredits","130OutputDebits","140DeductInputCredits","151GSTPayable","152GSTRefundable","160GSTS64ACrAllowable"
"501267062","ENTERPRISE",228134,3065699,3,2023,2,15-FEB-23,27-MAR-23,21-MAR-23,0,0,0,0,0,0,0,2027.23,0,0,0,2027.23,0,2027.23,0,2027.23,0
"501267062","ENTERPRISE",228134,3284732,3,2023,3,15-APR-23,07-NOV-23,21-APR-23,745114.01,745114.01,0,745114.01,0,0,0,1979.39,0,0,0,1979.39,0,1979.39,0,1979.39,0
"501267062","ENTERPRISE",228134,3255592,3,2023,4,17-MAY-23,09-OCT-23,22-MAY-23,0,0,0,0,0,0,0,1716.37,0,0,0,1716.37,0,1716.37,0,1716.37,0
"501267062","ENTERPRISE",228134,3284302,3,2023,6,21-JUL-23,06-NOV-23,21-JUL-23,538379.53,538379.53,0,538379.53,0,0,0,1323.83,0,0,0,1323.83,0,1323.83,0,1323.83,0
"501267062","ENTERPRISE",228134,3255597,3,2023,7,10-AUG-23,09-OCT-23,21-AUG-23,0,0,0,0,0,0,0,4258.77,0,0,0,4258.77,0,4258.77,0,4258.77,0
"501267062","ENTERPRISE",228134,3255590,3,2023,8,19-SEP-23,09-OCT-23,21-SEP-23,0,0,0,0,0,0,0,5786.25,0,0,0,5786.25,0,5786.25,0,5786.25,0
"501267062","ENTERPRISE",228134,3462882,3,2023,9,19-OCT-23,21-MAY-24,23-OCT-23,0,0,0,0,0,0,0,1788,0,0,0,1788,0,1788,0,1788,0
"501267201","ENTERPRISE",216316,3054416,3,2023,1,22-FEB-23,15-MAR-23,21-FEB-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"501267201","ENTERPRISE",216316,3169370,3,2023,2,10-MAR-23,06-JUL-23,21-MAR-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"501267201","ENTERPRISE",216316,3107190,3,2023,3,05-APR-23,09-MAY-23,21-APR-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"501267201","ENTERPRISE",216316,3424857,3,2023,4,12-APR-24,19-APR-24,22-MAY-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"501267201","ENTERPRISE",216316,3252333,3,2023,5,07-JUN-23,04-OCT-23,21-JUN-23,0,0,0,0,0,0,0,2620,0,0,0,2620,0,2620,0,2620,0
"501267201","ENTERPRISE",216316,3174873,3,2023,6,07-JUL-23,12-JUL-23,21-JUL-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"501267201","ENTERPRISE",216316,3262034,3,2023,7,13-OCT-23,13-OCT-23,21-AUG-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"501267201","ENTERPRISE",216316,3424867,3,2023,8,12-APR-24,19-APR-24,21-SEP-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"501267201","ENTERPRISE",216316,3244677,3,2023,9,05-SEP-23,27-SEP-23,23-OCT-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"501267201","ENTERPRISE",216316,3430808,3,2023,10,25-APR-24,25-APR-24,21-NOV-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"501267201","ENTERPRISE",216316,3430816,3,2023,11,25-APR-24,25-APR-24,21-DEC-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"501267201","ENTERPRISE",216316,3430818,3,2023,12,25-APR-24,25-APR-24,22-JAN-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"501267284","ENTERPRISE",253742,3448221,3,2023,1,19-APR-24,10-MAY-24,21-FEB-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"501267284","ENTERPRISE",253742,3448230,3,2023,2,19-APR-24,10-MAY-24,21-MAR-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"501267284","ENTERPRISE",253742,3448238,3,2023,3,19-APR-24,10-MAY-24,21-APR-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"501267284","ENTERPRISE",253742,3448338,3,2023,4,19-APR-24,10-MAY-24,22-MAY-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"501267284","ENTERPRISE",253742,3448337,3,2023,5,19-APR-24,10-MAY-24,21-JUN-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"501267284","ENTERPRISE",253742,3448323,3,2023,6,19-APR-24,10-MAY-24,21-JUL-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"501267284","ENTERPRISE",253742,3448321,3,2023,7,19-APR-24,10-MAY-24,21-AUG-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"501267284","ENTERPRISE",253742,3448245,3,2023,8,19-APR-24,10-MAY-24,21-SEP-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"501267284","ENTERPRISE",253742,3448278,3,2023,9,19-APR-24,10-MAY-24,23-OCT-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"501267284","ENTERPRISE",253742,3448290,3,2023,10,19-APR-24,10-MAY-24,21-NOV-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"501267284","ENTERPRISE",253742,3448311,3,2023,11,19-APR-24,10-MAY-24,21-DEC-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"501267284","ENTERPRISE",253742,3448306,3,2023,12,19-APR-24,10-MAY-24,22-JAN-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"501267431","ENTERPRISE",230493,3614614,3,2023,1,24-OCT-24,24-OCT-24,21-FEB-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"501267431","ENTERPRISE",230493,3614606,3,2023,2,24-OCT-24,24-OCT-24,21-MAR-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"501267431","ENTERPRISE",230493,3614609,3,2023,3,24-OCT-24,24-OCT-24,21-APR-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"501267431","ENTERPRISE",230493,3614649,3,2023,4,24-OCT-24,24-OCT-24,22-MAY-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"501267431","ENTERPRISE",230493,3614652,3,2023,5,24-OCT-24,24-OCT-24,21-JUN-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"501267431","ENTERPRISE",230493,3614655,3,2023,6,24-OCT-24,24-OCT-24,21-JUL-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"501267431","ENTERPRISE",230493,3614624,3,2023,7,24-OCT-24,24-OCT-24,21-AUG-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"501267431","ENTERPRISE",230493,3614634,3,2023,8,24-OCT-24,24-OCT-24,21-SEP-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"501267431","ENTERPRISE",230493,3614641,3,2023,9,24-OCT-24,24-OCT-24,23-OCT-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"501267431","ENTERPRISE",230493,3614657,3,2023,10,24-OCT-24,24-OCT-24,21-NOV-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"501267431","ENTERPRISE",230493,3614661,3,2023,11,24-OCT-24,24-OCT-24,21-DEC-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"501267431","ENTERPRISE",230493,3614672,3,2023,12,24-OCT-24,24-OCT-24,22-JAN-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"501267718","ENTERPRISE",215085,3035948,3,2023,1,27-FEB-23,28-FEB-23,21-FEB-23,52946.4,0,0,0,52946.4,4813.31,0,3961.51,0,0,0,3961.51,4813.31,3961.51,851.8,0,0
"501267718","ENTERPRISE",215085,3063241,3,2023,2,23-MAR-23,23-MAR-23,21-MAR-23,65831.1,0,0,0,65831.1,5984.65,0,5786.86,0,0,0,5786.86,5984.65,5786.86,197.79,0,0
"501267718","ENTERPRISE",215085,3259212,3,2023,4,23-MAY-23,11-OCT-23,22-MAY-23,17482.8,0,0,0,17482.8,1589.35,0,1770.76,0,0,0,1770.76,1589.35,1770.76,0,181.41,0
"501267718","ENTERPRISE",215085,3259221,3,2023,5,21-JUN-23,11-OCT-23,21-JUN-23,41670.1,0,0,0,41670.1,3788.19,0,4123.64,0,0,0,4123.64,3788.19,4123.64,0,335.45,0
"501267718","ENTERPRISE",215085,3518969,3,2023,6,21-JUL-23,16-JUL-24,21-JUL-23,63841.1,0,0,0,63841.1,5803.74,0,6150.41,0,0,0,6150.41,5803.74,6150.41,0,346.67,0
"501267718","ENTERPRISE",215085,3382662,3,2023,7,21-AUG-23,12-MAR-24,21-AUG-23,59453,0,0,0,59453,5404.82,0,5582.93,0,0,0,5582.93,5404.82,5582.93,0,178.11,0
"501267718","ENTERPRISE",215085,3303270,3,2023,8,22-SEP-23,30-NOV-23,21-SEP-23,70991.6,0,0,0,70991.6,6453.78,0,7140.25,0,0,0,7140.25,6453.78,7140.25,0,686.47,0
"501267718","ENTERPRISE",215085,3384502,3,2023,10,21-NOV-23,13-MAR-24,21-NOV-23,33096.5,0,0,0,33096.5,3008.77,0,3363.53,0,0,0,3363.53,3008.77,3363.53,0,354.76,0
"501267718","ENTERPRISE",215085,3322722,3,2023,11,21-DEC-23,22-DEC-23,21-DEC-23,61553.8,0,0,0,61553.8,5595.8,0,5848.61,0,0,0,5848.61,5595.8,5848.61,0,252.81,0
"501267718","ENTERPRISE",215085,3618391,3,2023,12,22-JAN-24,28-OCT-24,22-JAN-24,76995.7,0,0,0,76995.7,6999.61,0,7389.36,0,0,0,7389.36,6999.61,7389.36,0,389.75,0
"501268029","ENTERPRISE",226549,3017432,3,2023,1,06-FEB-23,07-FEB-23,21-FEB-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"501268029","ENTERPRISE",226549,3062845,3,2023,2,20-MAR-23,22-MAR-23,21-MAR-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"501268029","ENTERPRISE",226549,3095939,3,2023,3,21-APR-23,26-APR-23,21-APR-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"501268029","ENTERPRISE",226549,3160677,3,2023,4,08-MAY-23,28-JUN-23,22-MAY-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"501268029","ENTERPRISE",226549,3177620,3,2023,5,05-JUN-23,14-JUL-23,21-JUN-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"501268029","ENTERPRISE",226549,3173127,3,2023,6,10-JUL-23,11-JUL-23,21-JUL-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"501268029","ENTERPRISE",226549,3194604,3,2023,7,01-AUG-23,03-AUG-23,21-AUG-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"501268029","ENTERPRISE",226549,3231995,3,2023,8,07-SEP-23,12-SEP-23,21-SEP-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"501268029","ENTERPRISE",226549,3393490,3,2023,9,01-OCT-23,21-MAR-24,23-OCT-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"501268029","ENTERPRISE",226549,3314796,3,2023,10,01-NOV-23,12-DEC-23,21-NOV-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"501268029","ENTERPRISE",226549,3454352,3,2023,11,09-APR-24,15-MAY-24,21-DEC-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"501268029","ENTERPRISE",226549,3454354,3,2023,12,09-APR-24,15-MAY-24,22-JAN-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"501268258","ENTERPRISE",215116,3065590,3,2023,2,22-MAR-23,27-MAR-23,21-MAR-23,127386.13,127386.13,0,127386.13,0,0,0,1185,0,0,0,1185,0,1185,0,1185,0
"501268258","ENTERPRISE",215116,3156939,3,2023,3,24-MAY-23,26-JUN-23,21-APR-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"501268258","ENTERPRISE",215116,3276686,3,2023,9,20-OCT-23,30-OCT-23,23-OCT-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"501268258","ENTERPRISE",215116,3758444,3,2023,10,14-AUG-24,07-APR-25,21-NOV-23,0,0,0,0,0,0,0,1072.5,0,0,0,1072.5,0,1072.5,0,1072.5,0
"501268258","ENTERPRISE",215116,3625885,3,2023,11,14-AUG-24,03-NOV-24,21-DEC-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"501268258","ENTERPRISE",215116,3726110,3,2023,12,14-AUG-24,11-MAR-25,22-JAN-24,0,0,0,0,0,0,0,1072.5,0,0,0,1072.5,0,1072.5,0,1072.5,0
"501269272","ENTERPRISE",233195,3038980,3,2023,1,21-FEB-23,02-MAR-23,21-FEB-23,1376540.98,0,0,0,1376540.98,125140.09,0,117217.76,0,0,0,117217.76,125140.09,117217.76,7922.33,0,1454.54
"501269272","ENTERPRISE",233195,3064206,3,2023,2,21-MAR-23,23-MAR-23,21-MAR-23,1330097.83,0,0,0,1330097.83,120917.98,0,109957.94,0,0,0,109957.94,120917.98,109957.94,10960.04,0,0
"501269272","ENTERPRISE",233195,3103776,3,2023,3,21-APR-23,04-MAY-23,21-APR-23,1455805.31,0,0,0,1455805.31,132345.94,0,126275.73,0,0,0,126275.73,132345.94,126275.73,6070.21,0,1600
"501269272","ENTERPRISE",233195,3124593,3,2023,4,24-MAY-23,25-MAY-23,22-MAY-23,1006453.2,0,0,0,1006453.2,91495.75,0,84570.21,0,0,0,84570.21,91495.75,84570.21,6925.54,0,0
"501269272","ENTERPRISE",233195,3192171,3,2023,5,26-JUL-23,01-AUG-23,21-JUN-23,1349685.63,0,0,0,1349685.63,122698.69,0,114513.39,0,0,0,114513.39,122698.69,114513.39,8185.3,0,1163.64
"501269272","ENTERPRISE",233195,3237374,3,2023,7,21-AUG-23,19-SEP-23,21-AUG-23,1191946.28,0,0,0,1191946.28,108358.75,0,94887.69,0,0,0,94887.69,108358.75,94887.69,13471.06,0,39.18
"501269272","ENTERPRISE",233195,3330808,3,2023,11,21-DEC-23,15-JAN-24,21-DEC-23,1297546,0,0,0,1297546,117958.73,0,117435.74,0,0,0,117435.74,117958.73,117435.74,522.99,0,0
"501269411","ENTERPRISE",287299,3665462,3,2023,1,04-DEC-24,04-DEC-24,21-FEB-23,32725,0,0,0,32725,2975,0,2779.09,0,0,0,2779.09,2975,2779.09,195.91,0,0
"501269411","ENTERPRISE",287299,3665616,3,2023,2,04-DEC-24,04-DEC-24,21-MAR-23,5600,0,0,0,5600,509.09,0,329.55,0,0,0,329.55,509.09,329.55,179.54,0,0
"501269411","ENTERPRISE",287299,3667049,3,2023,3,05-DEC-24,05-DEC-24,21-APR-23,9540,0,0,0,9540,867.27,0,770,0,0,0,770,867.27,770,97.27,0,0
"501269411","ENTERPRISE",287299,3667061,3,2023,4,05-DEC-24,05-DEC-24,22-MAY-23,8506,0,0,0,8506,773.27,0,631.82,0,0,0,631.82,773.27,631.82,141.45,0,0
"501269411","ENTERPRISE",287299,3667074,3,2023,5,05-DEC-24,05-DEC-24,21-JUN-23,8500,0,0,0,8500,772.73,0,677.27,0,0,0,677.27,772.73,677.27,95.46,0,0
"501269411","ENTERPRISE",287299,3667086,3,2023,6,05-DEC-24,05-DEC-24,21-JUL-23,21945,0,0,0,21945,1995,0,1780,0,0,0,1780,1995,1780,215,0,0
"501269411","ENTERPRISE",287299,3667093,3,2023,7,05-DEC-24,05-DEC-24,21-AUG-23,28050,0,0,0,28050,2550,0,2368.86,0,0,0,2368.86,2550,2368.86,181.14,0,0
"501269411","ENTERPRISE",287299,3667108,3,2023,8,05-DEC-24,05-DEC-24,21-SEP-23,24904.31,0,0,0,24904.31,2264.03,0,2149.05,0,0,0,2149.05,2264.03,2149.05,114.98,0,0
"501269411","ENTERPRISE",287299,3667117,3,2023,9,05-DEC-24,05-DEC-24,23-OCT-23,5401,0,0,0,5401,491,0,409.09,0,0,0,409.09,491,409.09,81.91,0,0
"501269411","ENTERPRISE",287299,3667137,3,2023,10,05-DEC-24,05-DEC-24,21-NOV-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"501269411","ENTERPRISE",287299,3667142,3,2023,11,05-DEC-24,05-DEC-24,21-DEC-23,49554.17,0,0,0,49554.17,4504.92,0,4459.45,0,0,0,4459.45,4504.92,4459.45,45.47,0,0
"501269411","ENTERPRISE",287299,3667153,3,2023,12,05-DEC-24,05-DEC-24,22-JAN-24,5600,0,0,0,5600,509.09,0,445.45,0,0,0,445.45,509.09,445.45,63.64,0,10994.99
"501270024","ENTERPRISE",215227,3034518,3,2023,1,21-FEB-23,27-FEB-23,21-FEB-23,139587.1,0,0,0,139587.1,12689.74,0,12549.92,0,0,0,12549.92,12689.74,12549.92,139.82,0,0
"501270024","ENTERPRISE",215227,3054728,3,2023,2,13-MAR-23,15-MAR-23,21-MAR-23,103689.3,0,0,0,103689.3,9426.3,0,9054.15,0,0,0,9054.15,9426.3,9054.15,372.15,0,0
"501270024","ENTERPRISE",215227,3125971,3,2023,3,20-APR-23,26-MAY-23,21-APR-23,83667.6,0,0,0,83667.6,7606.15,0,7222.48,0,0,0,7222.48,7606.15,7222.48,383.67,0,0
"501270024","ENTERPRISE",215227,3125818,3,2023,4,23-MAY-23,26-MAY-23,22-MAY-23,85412.95,0,0,0,85412.95,7764.81,0,7319.36,0,0,0,7319.36,7764.81,7319.36,445.45,0,0
"501270024","ENTERPRISE",215227,3153713,3,2023,5,19-JUN-23,22-JUN-23,21-JUN-23,103089.24,0,0,0,103089.24,9371.75,0,8928.95,0,0,0,8928.95,9371.75,8928.95,442.8,0,0
"501270024","ENTERPRISE",215227,3186574,3,2023,6,20-JUL-23,26-JUL-23,21-JUL-23,100459.38,0,0,0,100459.38,9132.67,0,8680.7,0,0,0,8680.7,9132.67,8680.7,451.97,0,0
"501270024","ENTERPRISE",215227,3217999,3,2023,7,29-AUG-23,29-AUG-23,21-AUG-23,104528.63,0,0,0,104528.63,9502.6,0,8932.27,0,0,0,8932.27,9502.6,8932.27,570.33,0,0
"501270057","ENTERPRISE",215225,3054803,3,2023,1,20-FEB-23,15-MAR-23,21-FEB-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"501270057","ENTERPRISE",215225,3065159,3,2023,2,21-MAR-23,24-MAR-23,21-MAR-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"501270057","ENTERPRISE",215225,3099564,3,2023,3,21-APR-23,01-MAY-23,21-APR-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"501270057","ENTERPRISE",215225,3186760,3,2023,4,20-JUN-23,26-JUL-23,22-MAY-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"501270057","ENTERPRISE",215225,3186747,3,2023,5,20-JUN-23,26-JUL-23,21-JUN-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"501270057","ENTERPRISE",215225,3194018,3,2023,6,31-JUL-23,02-AUG-23,21-JUL-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"501270057","ENTERPRISE",215225,3217575,3,2023,7,21-AUG-23,29-AUG-23,21-AUG-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"501270057","ENTERPRISE",215225,3484804,3,2023,8,20-SEP-23,07-JUN-24,21-SEP-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"501270057","ENTERPRISE",215225,3278305,3,2023,9,23-OCT-23,31-OCT-23,23-OCT-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"501270057","ENTERPRISE",215225,3332283,3,2023,10,24-NOV-23,16-JAN-24,21-NOV-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"501270057","ENTERPRISE",215225,3395428,3,2023,11,19-DEC-23,23-MAR-24,21-DEC-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"501270057","ENTERPRISE",215225,3349360,3,2023,12,22-JAN-24,08-FEB-24,22-JAN-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"501270171","ENTERPRISE",258563,3167190,3,2023,1,22-FEB-23,05-JUL-23,21-FEB-23,331939.62,0,0,0,331939.62,30176.33,0,26605.6,0,0,0,26605.6,30176.33,26605.6,3570.73,0,0
"501270171","ENTERPRISE",258563,3263726,3,2023,2,21-JUL-23,16-OCT-23,21-MAR-23,293220.39,0,0,0,293220.39,26656.4,0,26969.74,0,0,0,26969.74,26656.4,26969.74,0,313.34,0
"501270171","ENTERPRISE",258563,3261984,3,2023,3,21-JUL-23,13-OCT-23,21-APR-23,321894.19,0,0,0,321894.19,29263.11,0,30965.67,0,0,0,30965.67,29263.11,30965.67,0,1702.56,0
"501270171","ENTERPRISE",258563,3261996,3,2023,4,21-JUL-23,13-OCT-23,22-MAY-23,283943.1,0,0,0,283943.1,25813.01,0,24825.18,0,0,0,24825.18,25813.01,24825.18,987.83,0,0
"501270171","ENTERPRISE",258563,3261999,3,2023,5,21-JUL-23,13-OCT-23,21-JUN-23,343077.3,0,0,0,343077.3,31188.85,0,31649.12,0,0,0,31649.12,31188.85,31649.12,0,460.27,0
"501270171","ENTERPRISE",258563,3261989,3,2023,6,21-JUL-23,13-OCT-23,21-JUL-23,289398.8,0,0,0,289398.8,26308.98,0,27512.72,0,0,0,27512.72,26308.98,27512.72,0,1203.74,0
"501270171","ENTERPRISE",258563,3513936,3,2023,8,21-SEP-23,10-JUL-24,21-SEP-23,401429.58,0,0,0,401429.58,36493.6,0,40780.23,0,0,0,40780.23,36493.6,40780.23,0,4286.63,0
"501270212","INDIVIDUAL",266732,3513165,3,2023,1,09-JUL-24,09-JUL-24,21-FEB-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"501270212","INDIVIDUAL",266732,3513157,3,2023,2,09-JUL-24,09-JUL-24,21-MAR-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"501270212","INDIVIDUAL",266732,3513149,3,2023,3,09-JUL-24,09-JUL-24,21-APR-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"501270212","INDIVIDUAL",266732,3513146,3,2023,4,09-JUL-24,09-JUL-24,22-MAY-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"501270212","INDIVIDUAL",266732,3513135,3,2023,5,09-JUL-24,09-JUL-24,21-JUN-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"501270212","INDIVIDUAL",266732,3513115,3,2023,6,09-JUL-24,09-JUL-24,21-JUL-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"501270212","INDIVIDUAL",266732,3513102,3,2023,7,09-JUL-24,09-JUL-24,21-AUG-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"501270212","INDIVIDUAL",266732,3513091,3,2023,8,09-JUL-24,09-JUL-24,21-SEP-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"501270212","INDIVIDUAL",266732,3513067,3,2023,9,09-JUL-24,09-JUL-24,23-OCT-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"501270212","INDIVIDUAL",266732,3513055,3,2023,10,09-JUL-24,09-JUL-24,21-NOV-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"501270212","INDIVIDUAL",266732,3512671,3,2023,11,09-JUL-24,09-JUL-24,21-DEC-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"501270212","INDIVIDUAL",266732,3512677,3,2023,12,09-JUL-24,09-JUL-24,22-JAN-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"501270287","INDIVIDUAL",298820,3620620,3,2023,4,29-OCT-24,29-OCT-24,22-MAY-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"501270287","INDIVIDUAL",298820,3620624,3,2023,5,29-OCT-24,29-OCT-24,21-JUN-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"501270287","INDIVIDUAL",298820,3620626,3,2023,6,29-OCT-24,29-OCT-24,21-JUL-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"501270287","INDIVIDUAL",298820,3620608,3,2023,7,29-OCT-24,29-OCT-24,21-AUG-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"501270287","INDIVIDUAL",298820,3620617,3,2023,8,29-OCT-24,29-OCT-24,21-SEP-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"501270287","INDIVIDUAL",298820,3620619,3,2023,9,29-OCT-24,29-OCT-24,23-OCT-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"501270287","INDIVIDUAL",298820,3620627,3,2023,10,29-OCT-24,29-OCT-24,21-NOV-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"501270287","INDIVIDUAL",298820,3620628,3,2023,11,29-OCT-24,29-OCT-24,21-DEC-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"501270287","INDIVIDUAL",298820,3620630,3,2023,12,29-OCT-24,29-OCT-24,22-JAN-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"501271735","ENTERPRISE",230513,3744315,3,2023,5,26-JUL-24,26-MAR-25,21-JUN-23,0,0,0,0,0,0,0,3923.3,0,0,0,3923.3,0,3923.3,0,3923.3,0
"501271735","ENTERPRISE",230513,3744502,3,2023,6,26-JUL-24,26-MAR-25,21-JUL-23,0,0,0,0,0,0,0,1539.01,0,0,0,1539.01,0,1539.01,0,1539.01,0
"501271735","ENTERPRISE",230513,3744509,3,2023,7,26-JUL-24,26-MAR-25,21-AUG-23,0,0,0,0,0,0,0,2287.9,0,0,0,2287.9,0,2287.9,0,2287.9,0
"501271735","ENTERPRISE",230513,3536793,3,2023,8,04-JUL-24,06-AUG-24,21-SEP-23,66170,0,0,0,66170,6015.45,0,5085.38,0,0,0,5085.38,6015.45,5085.38,930.07,0,0
"501271735","ENTERPRISE",230513,3536813,3,2023,9,04-JUL-24,06-AUG-24,23-OCT-23,124370,0,0,0,124370,11306.36,0,10981.15,0,0,0,10981.15,11306.36,10981.15,325.21,0,0
"501271735","ENTERPRISE",230513,3668982,3,2023,10,04-JUL-24,06-DEC-24,21-NOV-23,68070,0,0,0,68070,6188.18,0,8803.68,0,0,0,8803.68,6188.18,8803.68,0,2615.5,0
"501271735","ENTERPRISE",230513,3668985,3,2023,11,04-JUL-24,06-DEC-24,21-DEC-23,12500,0,0,0,12500,1136.36,0,7985.84,0,0,0,7985.84,1136.36,7985.84,0,6849.48,0
"501271735","ENTERPRISE",230513,3536823,3,2023,12,04-JUL-24,06-AUG-24,22-JAN-24,49297,0,0,0,49297,4481.55,0,3631.8,0,0,0,3631.8,4481.55,3631.8,849.75,0,0
"501271874","INDIVIDUAL",240440,3014582,3,2023,1,06-FEB-23,06-FEB-23,21-FEB-23,8516.93,0,0,0,8516.93,774.27,0,354.8,0,0,0,354.8,774.27,354.8,419.47,0,0
